Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
19a59dab-166b-4e6d-ac52-8164e119d26d,1951-04-23,,999-77-9670,S99980209,X31912654X,Ms.,Gabriele201,Russel238,,,S,white,italian,F,Westwood  Massachusetts  US,904 VonRueden Rest Unit 11,Lexington,Massachusetts,Middlesex County,02420,42.50461703478969,-71.18766428245988,1406271.89,11451.949999999999
da2d26a1-1aee-43c0-a0b1-b0b6d3e63e6b,1997-08-03,,999-87-5707,S99971522,X78413465X,Ms.,Taina903,Predovic534,,,,white,english,F,Lowell  Massachusetts  US,948 Kub Fork Unit 22,Somerset,Massachusetts,Bristol County,02725,41.80115337222157,-71.1243741482973,565550.12,3864.3599999999997
a8aaf0df-ff0e-4511-86cf-cb392e15a878,1997-02-02,,999-68-6180,S99993530,X72844977X,Ms.,Angelika194,Tremblay80,,,,white,french,F,Hudson  Massachusetts  US,615 Emard Union,Hull,Massachusetts,Plymouth County,02045,42.380882107574585,-70.9218704013287,468256.72,3024.72
558cd80c-07df-4207-baa1-5110400a4a31,1972-05-16,,999-19-1762,S99980721,X84794730X,Mrs.,Vanessa263,Reinger292,,Gusikowski974,M,white,polish,F,Boston  Massachusetts  US,183 Becker Key,Peabody,Massachusetts,Essex County,01940,42.56981019403393,-70.96798001192535,30569.46,2549.7599999999993
a728221b-1bce-46fc-b748-fe2fa9584507,1971-10-06,,999-53-3889,S99936167,X50956862X,Mrs.,Enid644,Walter473,,Walsh511,M,white,irish,F,Boston  Massachusetts  US,1039 Gerlach Mill Suite 11,Chicopee,Massachusetts,Hampden County,01013,42.17599169412097,-72.49818931532631,329434.32,3724.479999999999
88ad633c-500e-422e-b415-2272f42c4cf6,1974-12-04,,999-69-6217,S99936628,X76281505X,Ms.,Brunilda665,Kuphal363,,,S,asian,chinese,F,Beijing  Beijing Municipality  CN,691 Luettgen Gardens,Boston,Massachusetts,Suffolk County,02108,42.2587316467505,-71.09004858937998,935905.73,10957.509999999998
fcfae702-20ad-4414-994b-29ee9d3367de,1986-09-01,,999-83-7432,S99954818,X76639435X,Ms.,Caren429,Graham902,,,S,white,french,F,Beverly  Massachusetts  US,658 Johnson Park,Boston,Massachusetts,Suffolk County,02108,42.37433204039148,-71.01258511013745,858644.46,2938.9199999999996
6fde96c6-95a8-4008-a98e-c7bece36e17c,1978-08-26,,999-95-6489,S99994799,X30374491X,Mr.,Roosevelt595,Haley279,,,M,hispanic,puerto_rican,M,Westford  Massachusetts  US,222 Gutkowski Byway,Worcester,Massachusetts,Worcester County,01545,42.419718155520464,-71.68941164170316,843357.63,3152.96
8cbe06bf-17b6-4ed6-8337-b55dad7bdd52,2002-11-13,,999-77-2559,S99933435,,,Maurice742,Monahan736,,,,white,english,M,Reading  Massachusetts  US,736 Bartoletti Common,Brookline,Massachusetts,Norfolk County,02215,42.37267587375724,-71.09974537732415,346615.29,2545.64
60ca22a7-3976-45a0-b20a-ab14ffc0512d,2011-11-29,,999-11-5206,,,,Eneida722,Harvey63,,,,white,french,F,Salisbury  Massachusetts  US,164 Friesen Road,Holden,Massachusetts,Worcester County,,42.387234975745905,-71.80599255224871,159964.94,2164.88
545c2380-b77f-4919-ab5d-0f615f877250,1999-06-12,,999-80-3174,S99972064,X49558432X,Ms.,Tania553,Harris789,,,,white,english,F,Lowell  Massachusetts  US,584 Kuhlman Underpass,Haverhill,Massachusetts,Essex County,01830,42.83903673280652,-71.07942713642242,540040.72,2791.48
85be1084-1e12-49d5-adef-e7e82b833138,1964-10-05,,999-29-1363,S99979234,X70726560X,Mrs.,Annmarie79,Quitzon246,,Schaden604,M,hispanic,puerto_rican,F,Taunton  Massachusetts  US,459 Hane Terrace,Dudley,Massachusetts,Worcester County,,42.112144392564645,-71.88045872556714,1210445.7,10034.879999999997
497c0d0e-4402-4b13-b33c-fb0a3623a59f,1962-10-08,2016-10-31,999-46-4585,S99974839,X80116321X,Mr.,Gilberto712,Prosacco716,,,M,white,french_canadian,M,Quincy  Massachusetts  US,323 Hackett Manor,Warren,Massachusetts,Worcester County,01083,42.22482084914821,-72.15536401056139,10854.22,0.0
38d96942-b312-4458-a251-2e81ad788a25,1979-09-02,,999-63-9253,S99958666,X10387484X,Mrs.,Melissa844,Steuber698,,Skiles927,M,white,french,F,Somerville  Massachusetts  US,1037 Treutel Village,Revere,Massachusetts,Suffolk County,02151,42.46273712831774,-70.9250913025363,752884.91,13827.439999999997
5078e1b1-a9ac-410a-9bde-dec8cf327519,1954-08-09,,999-84-8875,S99928991,X75884095X,Mr.,Garth972,Gleason633,JD,,S,white,french,M,Carver  Massachusetts  US,597 Rogahn Vista,Plymouth,Massachusetts,Plymouth County,02360,41.90648342372871,-70.53559312855874,1489848.86,5169.5199999999995
cd9c52ca-a6d7-4eb4-b676-8208af287e75,2003-03-16,,999-37-5227,S99967862,,,Clay913,Schaden604,,,,white,irish,M,Lawrence  Massachusetts  US,699 Towne Bridge,Worcester,Massachusetts,Worcester County,01545,42.30137395295761,-71.79241774917111,359409.78,2789.56
7c2b61e5-e67e-422d-8c4e-71bc4635628b,1954-05-11,,999-57-6179,S99921170,X46358102X,Mrs.,Jacquetta148,Kunde533,,Larkin917,M,asian,asian_indian,F,Hingham  Massachusetts  US,1022 Harber Annex Apt 9,Brookline,Massachusetts,Norfolk County,02215,42.37202568952892,-71.10809904253398,1409888.1400000001,9117.359999999999
fe41aba3-cec7-4769-aac8-d17e3f0b1929,1967-04-07,,999-90-2556,S99980735,X89811111X,Mrs.,Cristina921,Corral791,,Gurule738,M,hispanic,puerto_rican,F,Bayamon  Puerto Rico  PR,845 Vandervort Haven,Boston,Massachusetts,Suffolk County,02108,42.45015934099124,-70.97008485016433,1228584.66,8357.529999999999
c8e08711-e4b9-460a-b124-50acc921d38b,1972-01-22,,999-12-4374,S99934721,X36138542X,Mr.,Víctor493,Valdivia496,,,M,black,dominican,M,Salisbury  Saint Joseph Parish  DM,452 Paucek Spur Apt 34,Boston,Massachusetts,Suffolk County,02108,42.43697332190702,-71.09362713163831,1046145.91,14032.149999999998
2209be04-a272-446a-a6f7-1292e730f456,2003-10-17,,999-92-2299,,,,Somer38,Glover433,,,,white,irish,F,Middleton  Massachusetts  US,865 Wuckert Loaf Unit 79,Brookline,Massachusetts,Norfolk County,02215,42.43315849174508,-71.06467637725788,328190.82,2773.12
805cac74-6094-4f3a-aea5-2029537ba82e,1962-10-08,2013-11-04,999-73-4788,S99919642,X32806675X,Mr.,Faustino767,Schiller186,,,M,white,french_canadian,M,Beverly  Massachusetts  US,875 Volkman Fork,Warren,Massachusetts,Worcester County,01083,42.28883061434532,-72.10046002920929,10853.06,0.0
13dca7bd-5456-4b5d-b688-60c2abf02a19,2005-12-31,,999-34-1419,,,,Coleman27,Kshlerin58,,,,white,german,M,Attleboro  Massachusetts  US,843 Kovacek Underpass,Boston,Massachusetts,Suffolk County,02108,42.37394094972422,-71.06072692110253,315085.51,4143.039999999999
3359daf6-eb6c-4587-bdfe-79271e0b5949,1957-05-06,1972-01-03,999-60-2078,,,,Mitchel812,Quigley282,,,,white,english,M,Hanson  Massachusetts  US,592 Hessel Bay Apt 80,North Attleborough,Massachusetts,Bristol County,,41.97517278139531,-71.2644467873052,390282.27,1705.6799999999998
0d864b3e-018d-4bc8-b3fe-a7d7b9fa1637,2016-10-15,,999-57-1693,,,,Donnetta255,Effertz744,,,,white,italian,F,Milan  Lombardy  IT,142 Trantow Underpass,Newton,Massachusetts,Middlesex County,02458,42.34588165176132,-71.19509957827994,61280.0,1340.76
f022a454-76e4-4172-bfbd-be36abb2b48d,1996-09-09,,999-21-6697,S99983057,X14552494X,Ms.,Kevin729,Mills423,,,,white,scottish,F,Brockton  Massachusetts  US,219 Runte Overpass,Lunenburg,Massachusetts,Worcester County,01462,42.60614969562535,-71.70820188006843,522916.47,4412.459999999999
7e3221f0-593e-4d91-8b1d-0d478d97fb2e,1957-05-06,1982-02-15,999-85-8099,S99963923,X88685755X,Mr.,Walter473,Bergstrom287,,,,white,english,M,Revere  Massachusetts  US,483 Johnson Mews Unit 27,North Attleborough,Massachusetts,Bristol County,,42.04890500042543,-71.3078807918413,510388.06,1966.3999999999999
ebba8871-d7f1-43cd-9f9b-0ce17482127f,1984-08-20,,999-52-5826,S99976751,X88710814X,Ms.,Season349,Armstrong51,,,S,white,swedish,F,Webster  Massachusetts  US,450 Kling Underpass Apt 36,Westford,Massachusetts,Middlesex County,,42.68431126630989,-71.42951045001493,761185.2,8138.379999999999
5e6faf05-4edd-478b-ba16-c3c9ceff1f24,1953-11-25,2005-02-21,999-33-4043,S99979465,X48828650X,Ms.,Star250,Kulas532,,,S,white,english,F,Franklin  Massachusetts  US,587 Harber Bypass Unit 25,Falmouth,Massachusetts,Barnstable County,02540,41.6058316091966,-70.59149608479754,1119037.75,172758.58000000007
0098f816-81fa-4113-8441-4e48fa3e0c2f,2002-07-09,,999-50-3487,S99959985,,,Curtis94,Koelpin146,,,,white,american,M,Edgartown  Massachusetts  US,117 Bednar Haven,Brookline,Massachusetts,Norfolk County,02215,42.43582580066441,-71.03364035609916,416199.35,3027.2799999999997
df033712-17b8-4a10-9796-aace8f50ef3f,1967-11-24,,999-43-8672,S99963420,X2171607X,Mr.,Hassan290,Kshlerin58,,,M,white,scottish,M,Boston  Massachusetts  US,971 Pfeffer Mission,Nantucket,Massachusetts,Nantucket County,02554,41.357500281485045,-70.08145278697923,1313207.76,8598.369999999999
290af2c4-75db-40ca-ad63-d731eb19533e,1962-10-08,,999-77-1056,S99990930,X85767998X,Mr.,Sonny285,Lemke654,,,M,white,french_canadian,M,Lowell  Massachusetts  US,989 Toy Street Apt 19,Warren,Massachusetts,Worcester County,01083,42.31485275628241,-72.07638313082344,10171.09,0.0
37c2654e-3390-4a15-b615-99523f571ecb,1973-04-11,,999-25-1088,S99949963,X1872100X,Mrs.,Geri861,Homenick806,,Bednar518,M,white,french_canadian,F,Braintree  Massachusetts  US,122 McKenzie Rue Suite 64,New Bedford,Massachusetts,Bristol County,02740,41.71414776377055,-70.92075632806241,963339.03,4497.0
2a731e03-eb5a-4511-8761-8775d4401e18,1988-04-08,,999-40-9138,S99999260,X35492561X,Mr.,Vito638,Mertz280,,,M,white,italian,M,Fall River  Massachusetts  US,160 Yundt Tunnel,Southbridge,Massachusetts,Worcester County,01550,42.063883084930936,-71.95739046490647,796181.53,3264.72
275771b3-1a43-4b14-889d-30d990825c9f,1991-03-14,,999-11-2173,S99920100,X633610X,Mrs.,Amanda238,Dach178,,Cole117,M,asian,chinese,F,Millville  Massachusetts  US,602 Smitham Rue,Cheshire,Massachusetts,Berkshire County,01225,42.61703806439788,-73.07601416518585,555263.92,9221.399999999998
ec3c0fff-fbe2-4ccb-ac9e-d08004335c4a,1958-08-20,,999-23-4192,S99934789,X13497852X,Mrs.,Mariann762,Mosciski958,,Ernser583,M,white,italian,F,Belchertown  Massachusetts  US,287 Gutkowski Port,Middleborough,Massachusetts,Plymouth County,,41.88366372168081,-70.84836572338911,1327351.92,5882.719999999999
3333af9a-cd4b-42a2-abe8-c08f53f17ae0,1957-05-06,2015-05-19,999-83-2695,S99921296,X83362733X,Mr.,Herschel574,Skiles927,,,M,white,english,M,Beverly  Massachusetts  US,686 Murray Mission,North Attleborough,Massachusetts,Bristol County,,42.062244214429406,-71.29094381673627,1542765.34,3925.52
b038b96f-6203-4bd7-bb46-46511bd55105,1966-03-21,,999-40-8413,S99960715,X24813610X,Mrs.,Yulanda554,Balistreri607,,Doyle959,M,black,african,F,Cambridge  Massachusetts  US,645 Senger Lodge,Shrewsbury,Massachusetts,Worcester County,,42.33293678731673,-71.68188345737362,168547.97,10768.39
1d5589ba-8340-4e58-8124-ca0812fa9c39,1968-07-18,,999-70-3514,S99934117,X10610110X,Mrs.,Ja391,Douglas31,,Price929,M,hispanic,puerto_rican,F,Winchester  Massachusetts  US,129 Moen Underpass,Andover,Massachusetts,Essex County,01810,42.66009762907093,-71.07406930567814,1224553.93,11483.849999999999
161eb77f-dec7-4104-92a7-00413b5637c1,1957-05-06,,999-13-7322,S99910920,X88604065X,Mr.,Ivan258,Feil794,,,M,white,english,M,Lawrence  Massachusetts  US,383 Mueller Spur,North Attleborough,Massachusetts,Bristol County,,41.98416088665313,-71.31208562236458,1577311.77,6105.32
10ea5009-5aa7-41d8-9cc5-6652a2ce295e,1960-03-07,,999-11-2153,S99982650,X23108035X,Mrs.,Brooke250,Roob72,,Considine820,M,white,irish,F,Wellesley  Massachusetts  US,238 D'Amore Gateway,Sharon,Massachusetts,Norfolk County,02067,42.11048111319397,-71.1835535876432,1282695.71,7384.459999999999
467237f2-3b91-446c-b6d7-db158947bc47,1953-11-25,,999-44-2025,S99984720,X19640742X,Ms.,Tomasa683,Kub800,,,S,white,english,F,Boston  Massachusetts  US,889 Haley Vale,Falmouth,Massachusetts,Barnstable County,02540,41.62666871408847,-70.57313567852803,1752346.37,5150.44
4d1e6882-a78a-469f-8100-1dd60ba23d45,1964-01-27,,999-72-4934,S99951681,X45046846X,Mrs.,Pat3,Considine820,,Von197,M,white,irish,F,Hamilton  Massachusetts  US,805 Kessler Viaduct,Norfolk,Massachusetts,Norfolk County,,42.20005718022009,-71.28159202650376,1129843.59,15929.099999999997
2ea28da9-0367-4304-bafa-63c472340347,1962-02-23,,999-22-3093,S99926542,X21756155X,Mrs.,Candace369,Emmerich580,,Boyer713,M,white,english,F,Medford  Massachusetts  US,679 Hodkiewicz Gate Suite 74,Everett,Massachusetts,Middlesex County,02148,42.4797138460537,-71.03588348148136,1301675.3,6735.999999999999
73bbcb22-ec2e-43f2-af1b-52b1b0f7065e,2018-12-08,,999-97-4016,,,,Terrell212,Flatley871,,,,white,french_canadian,M,Georgetown  Massachusetts  US,1076 Effertz Boulevard,North Attleborough,Massachusetts,Bristol County,,42.01818810587525,-71.313774006977,20000.0,645.8
5d407123-05dc-4f70-b341-05ab13a2435a,1963-10-03,,999-62-9900,S99985135,X13978390X,Mrs.,Gerald181,Schneider199,,Jones311,M,white,irish,F,Medford  Massachusetts  US,125 Auer Orchard Suite 97,Brookline,Massachusetts,Norfolk County,02215,42.4125220595426,-71.10474737963533,1284177.04,9584.48
9440b11c-b04d-4786-86da-3000339d78c1,2011-06-16,,999-24-7005,,,,Silvana620,Bauch723,,,,white,english,F,Norwood  Massachusetts  US,143 Larson Bay,Westford,Massachusetts,Middlesex County,,42.61236389704431,-71.37503634707679,190303.56,2432.3599999999997
305b33cc-1530-4634-963a-d8f175fb9785,2013-08-28,,999-34-7381,,,,Maria750,Mante251,,,,white,italian,M,Gloucester  Massachusetts  US,790 Hauck Forge,Ipswich,Massachusetts,Essex County,01938,42.72093190018469,-70.74240416627222,138770.0,1996.56
fa95fd80-ce47-412e-9171-b2eb42c08dd5,1967-07-18,,999-61-8927,S99990369,X52982184X,Mr.,Noel608,Hackett68,,,M,white,scottish,M,Boston  Massachusetts  US,954 Denesik Highlands,Methuen,Massachusetts,Essex County,01841,42.73144210653248,-71.16348733115927,1324562.76,8986.679999999998
eddcc500-f882-4856-94ae-181e0e6be3b6,2012-09-20,,999-40-3838,,,,Bryan958,Barton704,,,,white,italian,M,Sherborn  Massachusetts  US,818 King Tunnel Apt 82,Lynn,Massachusetts,Essex County,01901,42.56444667673876,-70.9463212764465,21624.35,2481.52
78c12855-9079-46d2-aa1d-57cde5fbfc93,1993-10-18,,999-69-4543,S99984944,X71140151X,Mr.,Oswaldo857,Orn563,,,,white,english,M,Bedford  Massachusetts  US,280 Klein Dam,Springfield,Massachusetts,Hampden County,01013,42.11786632095448,-72.53397657588405,688875.64,2719.7999999999997
b5748ad3-0552-498f-8143-fb595e646b71,1995-01-15,,999-76-5650,S99949616,X83325794X,Mr.,Ferdinand55,Lockman863,,,,asian,asian_indian,M,Cambridge  Massachusetts  US,746 Skiles Lane,Worcester,Massachusetts,Worcester County,01545,42.25970470419102,-71.78977218328797,657076.24,2700.64
7609d729-1675-488c-8373-7e53327ae67f,1943-06-23,,999-95-1853,S99915416,X77205567X,Mr.,Neil122,Rippin620,,,M,black,african,M,Plymouth  Massachusetts  US,392 Wyman Vista,Boston,Massachusetts,Suffolk County,02108,42.34147843140905,-71.07351390297032,1528442.24,18586.789999999997
f95e57c9-372e-4109-8529-96882c5006af,1958-02-07,,999-75-8554,S99983043,X53142501X,Mr.,Cleveland582,Gulgowski816,,,M,white,american,M,Berlin  Massachusetts  US,986 Gaylord Forge Unit 17,West Springfield,Massachusetts,Hampden County,01089,42.14850881275554,-72.63112411841192,1288969.38,9102.239999999998
4f721842-d7a3-4ed8-99a0-b1eb66eae2c5,1991-03-31,,999-15-6441,S99941974,X15657772X,Mrs.,Chantal971,Wilderman619,,McClure239,M,white,swedish,F,Lawrence  Massachusetts  US,1003 Abshire Village,Stoughton,Massachusetts,Norfolk County,,42.14724630315104,-71.02238863653707,675684.49,8392.349999999999
7b0c45bd-3266-4e6e-b85f-436e909688b2,1998-04-24,,999-67-6406,S99915772,X68761046X,Ms.,Ana María762,Balderas66,,,,black,west_indian,F,Port-au-Prince  Haiti  HT,557 Harvey Way Apt 18,Attleboro,Massachusetts,Bristol County,02703,41.99807662216195,-71.2112668052807,491171.05,3088.08
41e2c1c5-477f-46d4-ad64-3adcbe1f6aaa,1937-02-20,,999-57-5505,S99995553,X86240037X,Mr.,Louis204,Wiza601,,,M,white,irish,M,Milton  Massachusetts  US,292 Casper Meadow,Sunderland,Massachusetts,Franklin County,,42.53143381166215,-72.48196153347993,1626344.36,12764.999999999998
6fa3d4ab-c0b6-424a-89d8-7d9105129296,1971-06-23,1987-05-20,999-91-5546,,,,Vince741,Rogahn59,,,,white,german,M,Tewksbury  Massachusetts  US,1022 Conroy Center,Arlington,Massachusetts,Middlesex County,02474,42.50024445114248,-71.07804055450954,427198.6,1779.84
ef772f4e-4bd2-4d76-a576-f63baea4e89c,1992-08-10,,999-15-5337,S99942530,X66420426X,Mrs.,Mikki421,Baumbach677,,Dibbert990,M,white,french,F,Newburyport  Massachusetts  US,460 Denesik Spur,Boston,Massachusetts,Suffolk County,02108,42.37641709022889,-71.04162864975332,621739.93,7797.519999999999
ae5b3987-68f9-4008-af13-e63d18b98c5f,1988-08-16,,999-92-6210,S99911584,X34486008X,Mr.,Gregory545,Reynolds644,,,M,white,english,M,Methuen  Massachusetts  US,891 Von Bridge Unit 62,Springfield,Massachusetts,Hampden County,01013,42.18175858378396,-72.44024567312613,640883.97,2612.2
94aced77-4ab1-4c5a-8833-aec755cd5337,1955-03-29,,999-74-8691,S99982438,X5320544X,Mr.,Tommy814,Klocko335,,,S,white,irish,M,Lakeville  Massachusetts  US,965 Dibbert Union,Cambridge,Massachusetts,Middlesex County,02138,42.404220937603625,-71.04233280891798,1330886.95,10706.199999999999
f42c7e4c-fc13-4aa7-9d58-352d31ba9105,1968-08-31,,999-93-3055,S99987478,X59568206X,Mrs.,Burma963,Oberbrunner298,,Boyle917,M,black,west_indian,F,Newton  Massachusetts  US,598 Ortiz Esplanade Unit 98,Brookline,Massachusetts,Norfolk County,02215,42.32513697594831,-71.1083734252845,1064111.28,17554.249999999996
6cf00f54-d564-44a4-8091-876476b9def2,2008-08-24,,999-12-2380,,,,Wade235,Ryan260,,,,white,greek,M,Malden  Massachusetts  US,1012 Wilkinson Annex,Framingham,Massachusetts,Middlesex County,01701,42.28824591605426,-71.4133260008755,282023.05,2998.16
0e5a9972-faf7-47e3-9e9d-b9f0feb7faf6,2016-01-12,,999-80-5939,,,,Savanna736,Herman763,,,,white,irish,F,Stow  Massachusetts  US,706 Welch Union Suite 11,Hull,Massachusetts,Plymouth County,02045,42.3402580752048,-70.8922157206435,81330.08,1842.45
375a1f5e-2a4f-4646-b67f-1dd6a93b06f5,2017-07-30,,999-84-5867,,,,Shameka870,Osinski784,,,,white,polish,F,Newburyport  Massachusetts  US,1077 Baumbach Hollow,Billerica,Massachusetts,Middlesex County,,42.65861240510083,-71.1834771673256,49693.59,1162.44
0df7c857-8889-4915-96e6-0e9a062b54ec,1971-06-23,,999-71-7289,S99929034,X22404582X,Mr.,Ezekiel373,O'Kon634,MD,,M,white,german,M,Amesbury  Massachusetts  US,838 Fadel Drive Apt 80,Arlington,Massachusetts,Middlesex County,02474,42.47756738641899,-71.10650718498948,1111192.66,7814.999999999998
cf3375a1-f10d-4b56-9b54-eb43d2bbc18f,2013-12-10,,999-44-5941,,,,Regan713,Metz686,,,,white,irish,F,Haverhill  Massachusetts  US,939 Rath Loaf Suite 90,Chicopee,Massachusetts,Hampden County,01013,42.1861558752064,-72.53567580466895,126318.76999999999,2081.83
2c2283d6-7351-417d-b895-d9f4a9875c91,2017-03-28,,999-41-1589,,,,Joaquin141,Glover433,,,,white,russian,M,Gardner  Massachusetts  US,132 Gleichner Dam Unit 66,Northampton,Massachusetts,Hampshire County,01053,42.389175984696394,-72.57685995741582,60070.57,1355.76
d9490f91-a89c-4bfb-a0b3-59f68bcd6b5e,1968-08-31,,999-35-3036,S99963969,X18487889X,Mrs.,Arminda86,Muller251,,Armstrong51,M,white,english,F,Waltham  Massachusetts  US,416 Borer Estate Apt 37,Uxbridge,Massachusetts,Worcester County,,42.1264271507253,-71.63321936572378,1186339.03,7819.279999999999
02614ff6-ee7c-4b4e-b677-e478e44dfb67,2014-01-25,,999-32-3195,,,,Shelton25,Anderson154,,,,white,swedish,M,Salem  Massachusetts  US,207 Pfeffer Common,Methuen,Massachusetts,Essex County,01841,42.76017001587304,-71.13519545440329,115760.0,1906.56
18a581f1-62b3-487f-a5b1-cb2e13d44b42,1952-10-14,,999-33-8503,S99934223,X87088694X,Mrs.,Lourie532,Lynch190,,Barton704,M,white,portuguese,F,Faro  Algarve  PT,322 Mohr Branch,Lynn,Massachusetts,Essex County,01901,42.48728484415432,-70.87844015330391,1435010.68,11891.479999999998
ad0f0573-f8c7-4704-9eef-50342d37ef50,1989-10-28,,999-21-5411,S99943669,X34835920X,Mr.,Britt177,Blick895,,,M,white,polish,M,Needham  Massachusetts  US,189 Barton Green,Dunstable,Massachusetts,Middlesex County,,42.686279558816004,-71.4567292606696,792284.46,2628.96
7ee0db0b-6db5-41fa-8dfc-df96c6d67efc,1968-11-01,,999-14-1919,S99951110,X36710221X,Mr.,Stanton715,Bartoletti50,,,M,white,italian,M,Westwood  Massachusetts  US,552 Marks Mall Suite 73,Barnstable,Massachusetts,Barnstable County,02601,41.74971188274833,-70.16201889112331,156164.48,4764.88
d2ed482b-8ba9-4401-86e9-3fbaadf533cd,2014-12-29,,999-33-1060,,,,Shenna471,Sporer811,,,,white,portuguese,F,Millis  Massachusetts  US,258 Kerluke Plaza Apt 71,Acushnet,Massachusetts,Bristol County,,41.75652653848074,-70.89187425614787,103076.1,2004.04
aabe3c81-5ac3-4136-bdc0-bbf887eb15ce,2017-07-30,,999-56-2129,,,,Earnest658,Lemke654,,,,white,italian,M,West Springfield  Massachusetts  US,744 Bernhard Key,Chelmsford,Massachusetts,Middlesex County,,42.608009620192014,-71.32476964342834,57487.78,1162.44
0fbf1455-607c-44c9-9183-4259ba00222e,1973-01-27,,999-83-4939,S99984312,X65788537X,Mrs.,Sue491,Schumm995,,Smitham825,M,white,italian,F,Medfield  Massachusetts  US,993 Bruen Gateway Unit 40,Milton,Massachusetts,Norfolk County,02186,42.3082109291215,-71.08137476928948,1089183.54,6261.879999999999
331ca448-c3df-4755-abcc-508ac4dbdf06,2000-02-20,,999-20-5916,S99980174,,Mr.,Cedrick207,Nolan344,,,,white,italian,M,Boston  Massachusetts  US,309 Abernathy Center,Somerset,Massachusetts,Bristol County,02725,41.8092362314047,-71.05708315211912,426358.82,2892.8399999999997
77fca23a-964f-489b-a27a-e5e0cc697b6b,1968-08-30,,999-43-4290,S99956388,X89343678X,Mrs.,Gennie418,Spinka232,,Gerlach374,M,white,irish,F,Hopedale  Massachusetts  US,982 Jakubowski Corner Unit 11,Sharon,Massachusetts,Norfolk County,02067,42.18821038610655,-71.15565320945635,1108471.74,4412.08
9411b639-599c-4128-bd6b-ba9e7fbb097b,2001-07-19,,999-53-4253,S99942240,,Ms.,Monserrate4,Mills423,,,,white,italian,F,Melrose  Massachusetts  US,899 Cormier Byway Unit 40,Lowell,Massachusetts,Middlesex County,01850,42.69122489019935,-71.2794241279846,417710.58,2873.12
71e3d0af-39d4-416c-9bef-12c14f3bb821,1991-04-21,,999-50-7538,S99973974,X8643190X,Mr.,Ahmad985,Nader710,,,M,white,greek,M,Rehoboth  Massachusetts  US,323 Bernhard Spur,Boston,Massachusetts,Suffolk County,02108,42.35176733486442,-70.98597530659111,88012.58,3678.85
9dec37cd-56da-4ea4-b3a6-2e46ffc84d32,1989-12-05,,999-63-6673,S99979500,X29690175X,Mr.,Haywood675,Lindgren255,,,S,white,italian,M,Brockton  Massachusetts  US,868 Mayer Walk,Lawrence,Massachusetts,Essex County,01840,42.77001369057988,-71.06369175701472,6234.34,0.0
65820eb1-550f-4766-be8a-f2c9ee1734c8,1965-08-31,,999-10-7050,S99981548,X4188706X,Mrs.,Carmelita854,Russel238,,Fisher429,M,white,irish,F,Melrose  Massachusetts  US,479 Mertz Center Unit 52,Stoughton,Massachusetts,Norfolk County,,42.13831447302904,-71.02025309831649,1185674.46,11627.799999999997
91d46f0d-b2c3-4f3a-829d-fb95f60535a7,1988-07-28,,999-65-8733,S99994433,X9550034X,Mrs.,Margurite588,Frami345,,Johnston597,M,white,italian,F,Amherst  Massachusetts  US,501 Osinski Camp,Boston,Massachusetts,Suffolk County,02108,42.35661655558833,-71.00433340700953,99737.77,8185.229999999999
4b0e61b9-c2a0-485d-beb6-a9e0cd43e131,1938-08-19,2002-08-06,999-66-4959,S99927725,X13744032X,Mr.,Jayson808,Abbott774,,,M,white,german,M,Quincy  Massachusetts  US,898 Jones Club Apt 41,Marblehead,Massachusetts,Essex County,01945,42.52477553313871,-70.7901216273198,1318094.93,4424.4
dad6830d-e889-4c6c-9680-7e96f2e9fbf9,1996-12-08,,999-26-1381,S99933894,X12075726X,Ms.,Renda520,Kessler503,,,,white,italian,F,Lawrence  Massachusetts  US,170 Dicki Tunnel Apt 88,Brewster,Massachusetts,Barnstable County,02631,41.759626421266965,-69.99003311118832,480853.19,4694.0599999999995
e767635d-e538-41ff-b1ad-a3bb3895855e,1941-05-11,,999-18-6723,S99930138,X4630362X,Mrs.,Laree109,Grady603,,Crona259,M,white,portuguese,F,Springfield  Massachusetts  US,796 Daugherty Passage Suite 92,Alford,Massachusetts,Berkshire County,,42.3481273332048,-73.38025038314593,1781405.12,10728.93
14e81704-a7b0-4469-989e-d63b88f4aa25,1950-05-03,,999-22-6891,S99971241,X71071761X,Mr.,Darrell400,Bahringer146,,,M,white,english,M,Springfield  Massachusetts  US,690 Jacobi Row Suite 7,Deerfield,Massachusetts,Franklin County,01342,42.53755671968944,-72.53230757815825,1737748.04,5502.08
15219c2b-d3f4-486c-86c3-b6b2822ad4d7,1967-03-12,,999-20-8950,S99970281,X38914668X,Mr.,Taylor21,Fay398,,,M,white,irish,M,Arlington  Massachusetts  US,737 Hamill Alley Suite 38,Brockton,Massachusetts,Plymouth County,02301,42.173083495103455,-70.877977258418,1140770.34,4499.5199999999995
68272835-3cf6-4484-a370-5cd49238c9d1,1970-09-01,,999-78-3733,S99938214,X28009451X,Mrs.,Glennie916,Batz141,,Kessler503,M,white,italian,F,Walpole  Massachusetts  US,254 Rath Row,Boston,Massachusetts,Suffolk County,02108,42.40486516228578,-71.03362022207556,1058440.45,6196.57
